"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2024-06-25","Ryan Blakney","LAA","OAK","7","5","157","9","9.6","148","147.4","0.6","94.3","93.9","0.4","94.3","0.43","1.11"
"","2024-06-25","Cory Blaser","KC","MIA","1","2","124","7","10.5","117","113.5","3.5","94.4","91.5","2.8","92.7","-0.32","0.74"
"","2024-06-25","Mark Carlson","HOU","COL","5","2","141","11","7.5","130","133.5","-3.5","92.2","94.7","-2.5","90.1","1.07","1.85"
"","2024-06-25","D.J. Reyburn","DET","PHI","4","1","120","8","10.2","112","109.8","2.2","93.3","91.5","1.8","93.3","-0.35","0.75"
"","2024-06-25","Laz Diaz","CWS","LAD","3","4","155","6","7.5","149","147.5","1.5","96.1","95.2","1","94.8","-0.09","0.71"
"","2024-06-25","Tom Hanahan","CIN","PIT","5","9","170","17","12.7","153","157.3","-4.3","90","92.5","-2.5","93.5","0.87","2.23"
"","2024-06-25","David Rackley","BOS","TOR","4","9","164","8","10.9","156","153.1","2.9","95.1","93.4","1.8","96.3","-0.1","0.96"
"","2024-06-25","Dan Bellino","BAL","CLE","8","10","146*","8*","8.6*","138*","137.4*","0.6*","94.5*","94.1*","0.4*","91.1*","-0.52*","1.04*"
"","2024-06-25","Andy Fletcher","AZ","MIN","5","4","122","13","9.1","109","112.9","-3.9","89.3","92.5","-3.2","91.8","0.23","1.23"
"","2024-06-24","Sean Barber","TB","SEA","4","3","155","10","10.1","145","144.9","0.1","93.5","93.5","0.1","91","-0.05","1.23"
"","2024-06-24","Alfonso Márquez","STL","ATL","4","3","125","10","10.9","115","114.1","0.9","92","91.3","0.7","94.4","0.13","1.29"
"","2024-06-24","Ramon De Jesus","SF","CHC","5","4","161","11","12.4","150","148.6","1.4","93.2","92.3","0.9","91.9","-1.78","2.2"
"","2024-06-24","Adam Hamari","SD","WSH","7","6","165","11","12.6","154","152.4","1.6","93.3","92.3","1","94.5","0.05","0.69"
"","2024-06-24","Larry Vanover","MIL","TEX","6","3","202","15","11.7","187","190.3","-3.3","92.6","94.2","-1.6","92.6","-0.65","1.97"
"","2024-06-24","Alan Porter","LAA","OAK","5","1","138","9","8.3","129","129.7","-0.7","93.5","94","-0.5","92","0.03","1.13"
"","2024-06-24","Nestor Ceja","KC","MIA","4","1","126","6","8.7","120","117.3","2.7","95.2","93.1","2.2","96","-0.11","0.43"
"","2024-06-24","Rob Drake","DET","PHI","1","8","170","15","10.9","155","159.1","-4.1","91.2","93.6","-2.4","92.9","-0.06","1.52"
"","2024-06-24","Erich Bacchus","CWS","LAD","0","3","147","8","7.6","139","139.4","-0.4","94.6","94.9","-0.3","93.9","0.14","0.7"
"","2024-06-24","Clint Vondrak","CIN","PIT","11","5","163","12","13.1","151","149.9","1.1","92.6","92","0.7","93.9","-0.32","1.24"
"","2024-06-24","Paul Clemons","BOS","TOR","7","6","123","4","10.6","119","112.4","6.6","96.7","91.4","5.4","96.7","0.34","0.7"
"","2024-06-24","Jeremy Riggs","BAL","CLE","2","3","147","7","7.2","140","139.8","0.2","95.2","95.1","0.2","95.9","0.02","0.58"
"","2024-06-23","Tony Randazzo","TEX","KC","4","0","120","8","9.2","112","110.8","1.2","93.3","92.4","1","94.2","-0.53","1.09"
"","2024-06-23","Malachi Moore","STL","SF","5","3","130","6","13.1","124","116.9","7.1","95.4","89.9","5.5","93.1","0.45","0.61"
"","2024-06-23","Edwin Jimenez","SD","MIL","2","6","133","8","8.1","125","124.9","0.1","94","93.9","0.1","94","-1.32","1.32"
"","2024-06-23","Roberto Ortiz","PIT","TB","1","3","123","10","6.7","113","116.3","-3.3","91.9","94.6","-2.7","96.7","0.17","1.43"
"","2024-06-23","Ben May","PHI","AZ","4","1","125","1","6.9","124","118.1","5.9","99.2","94.5","4.7","93.6","-0.08","0.08"
"","2024-06-23","Jordan Baker","OAK","MIN","0","3","117","7","7.7","110","109.3","0.7","94","93.4","0.6","93.2","0.01","0.51"
"","2024-06-23","Chris Conroy","NYY","ATL","1","3","134","11","11.5","123","122.5","0.5","91.8","91.4","0.4","90.3","0.08","1.12"
"","2024-06-23","Chad Whitson","MIA","SEA","6","4","136","5","3.9","131","132.1","-1.1","96.3","97.2","-0.8","96.3","0.18","0.5"
"","2024-06-23","Jeremie Rehak","HOU","BAL","8","1","131","5","8.8","126","122.2","3.8","96.2","93.3","2.9","94.7","-0.22","0.52"
"","2024-06-23","Ryan Wills","DET","CWS","11","2","182","7","9","175","173","2","96.2","95.1","1.1","94.5","-0.75","1.71"
"","2024-06-23","Doug Eddings","COL","WSH","1","2","117","9","6.5","108","110.5","-2.5","92.3","94.4","-2.1","91.5","0.01","0.79"
"","2024-06-23","Gabe Morales","CLE","TOR","6","5","173","6","8.8","167","164.2","2.8","96.5","94.9","1.6","94.8","0.05","0.51"
"","2024-06-23","Todd Tichenor","CIN","BOS","4","7","151","9","8","142","143","-1","94","94.7","-0.7","95.4","-1.33","2.21"
"","2024-06-23","Alex Tosi","CHC","NYM","2","5","174","9","11.1","165","162.9","2.1","94.8","93.6","1.2","91.4","-0.7","0.86"
"","2024-06-22","Phil Cuzzi","TEX","KC","6","0","127","4","6.6","123","120.4","2.6","96.9","94.8","2","94.5","0.15","0.29"
"","2024-06-22","Will Little","STL","SF","9","4","164","13","16.9","151","147.1","3.9","92.1","89.7","2.4","90.9","-0.35","1.39"
"","2024-06-22","Mike Muchlinski","SD","MIL","6","4","144","8","8.5","136","135.5","0.5","94.4","94.1","0.3","97.2","-0.18","0.92"
"","2024-06-22","Emil Jimenez","PIT","TB","4","3","121","7","9.3","114","111.7","2.3","94.2","92.3","1.9","90.1","-0.17","0.75"
"","2024-06-22","Dan Iassogna","PHI","AZ","12","1","131","5","11.6","126","119.4","6.6","96.2","91.2","5","90.1","-0.07","0.49"
"","2024-06-22","Dan Merzel","OAK","MIN","2","10","124","5","8.4","119","115.6","3.4","96","93.2","2.7","89.5","-0.04","0.36"
"","2024-06-22","Derek Thomas","NYY","ATL","8","3","162","9","11.7","153","150.3","2.7","94.4","92.8","1.6","93.8","-0.95","1.49"
"","2024-06-22","Edwin Moscoso","MIA","SEA","0","9","112","8","8.4","104","103.6","0.4","92.9","92.5","0.4","90.2","0.4","1"
"","2024-06-22","James Hoye","LAD","LAA","7","2","138","6","8.6","132","129.4","2.6","95.7","93.8","1.9","92","-0.37","0.67"
"","2024-06-22","Bruce Dreckman","HOU","BAL","5","1","116","7","6.7","109","109.3","-0.3","94","94.2","-0.2","93.1","0.09","0.59"
"","2024-06-22","Chad Fairchild","DET","CWS","1","5","172","12","12","160","160","0","93","93","0","95.3","-1.44","2.06"
"","2024-06-22","Hunter Wendelstedt","COL","WSH","8","7","150","14","12.9","136","137.1","-1.1","90.7","91.4","-0.7","90.7","0.86","1.38"
"","2024-06-22","Brian Knight","CLE","TOR","6","3","124","10","9.6","114","114.4","-0.4","91.9","92.3","-0.4","92.7","0.41","0.83"
"","2024-06-22","Manny Gonzalez","CIN","BOS","3","4","133","12","8.2","121","124.8","-3.8","91","93.8","-2.9","94","-0.66","1.56"
"","2024-06-22","Vic Carapazza","CHC","NYM","8","1","150","12","10.6","138","139.4","-1.4","92","92.9","-0.9","92","-0.25","1.81"
"","2024-06-21","Dan Bellino","TEX","KC","6","2","153","9","9.6","144","143.4","0.6","94.1","93.7","0.4","95.4","-0.17","0.85"
"","2024-06-21","Jansen Visconti","SD","MIL","9","5","175","12","12.4","163","162.6","0.4","93.1","92.9","0.2","89.7","1.05","2.29"
"","2024-06-21","Lance Barrett","PIT","TB","3","10","157","7","9.1","150","147.9","2.1","95.5","94.2","1.3","93.6","0.32","0.8"
"","2024-06-21","Adam Beck","PHI","AZ","4","5","164","9","12.8","155","151.2","3.8","94.5","92.2","2.3","93.3","-0.02","0.86"
"","2024-06-21","Stu Scheurwater","OAK","MIN","6","5","135","7","8.8","128","126.2","1.8","94.8","93.5","1.3","95.6","-0.42","0.58"
"","2024-06-21","Mark Ripperger","NYY","ATL","1","8","166","7","11.1","159","154.9","4.1","95.8","93.3","2.4","94","0.45","0.75"
"","2024-06-21","Bill Miller","MIA","SEA","3","2","129","3","6.7","126","122.3","3.7","97.7","94.8","2.9","96.9","0.5","0.9"
"","2024-06-21","John Libka","LAD","LAA","2","3","133","11","12.8","122","120.2","1.8","91.7","90.4","1.3","91.7","1.31","1.69"
"","2024-06-21","Scott Barry","HOU","BAL","14","11","174","10","10.7","164","163.3","0.7","94.3","93.9","0.4","92.5","0.28","1.3"
"","2024-06-21","Carlos Torres","DET","CWS","2","1","130","6","11.3","124","118.7","5.3","95.4","91.3","4.1","96.2","0.08","0.46"
"","2024-06-21","John Bacon","COL","WSH","5","11","156","11","11.8","145","144.2","0.8","92.9","92.4","0.5","91.7","0.07","1.75"
"","2024-06-21","Charlie Ramos","CLE","TOR","7","1","156","9","8.5","147","147.5","-0.5","94.2","94.5","-0.3","94.9","0.12","0.76"
"","2024-06-21","Cory Blaser","CIN","BOS","5","2","138","16","11.1","122","126.9","-4.9","88.4","92","-3.5","90.6","-0.12","2.54"
"","2024-06-21","Brian Walsh","CHC","NYM","1","11","187","12","12.8","175","174.2","0.8","93.6","93.2","0.4","93.6","-0.02","1.84"
"","2024-06-20","Paul Clemons","WSH","AZ","2","5","116","3","6.6","113","109.4","3.6","97.4","94.3","3.1","95.7","-0.27","0.27"
"","2024-06-20","Alan Porter","STL","SF","6","5","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND"
"","2024-06-20","Andy Fletcher","SD","MIL","7","6","177","10","12.7","167","164.3","2.7","94.4","92.8","1.5","94.4","0.98","1.8"
"","2024-06-20","D.J. Reyburn","OAK","KC","2","3","138","9","10.6","129","127.4","1.6","93.5","92.3","1.2","92","0.5","1.26"
"","2024-06-20","Ryan Additon","NYY","BAL","5","17","172","9","14","163","158","5","94.8","91.9","2.9","92.4","0.1","1.46"
"","2024-06-20","Adam Hamari","MIN","TB","6","7","188","10","11.4","178","176.6","1.4","94.7","93.9","0.8","93.6","0.06","1.48"
"","2024-06-20","Brennan Miller","CWS","HOU","3","5","156","8","11.1","148","144.9","3.1","94.9","92.9","2","94.9","0.58","1.06"
"","2024-06-20","Nic Lentz","COL","LAD","3","5","147","7","11.5","140","135.5","4.5","95.2","92.2","3.1","93.9","-0.12","1.1"
"","2024-06-20","John Tumpane","CLE","SEA","6","3","153","13","9.5","140","143.5","-3.5","91.5","93.8","-2.3","91.5","0.02","1.26"
"","2024-06-19","Ryan Wills","WSH","AZ","3","1","136","10","9","126","127","-1","92.6","93.4","-0.7","95.6","1.43","2.07"
"","2024-06-19","Alfonso Márquez","TOR","BOS","3","7","137","11","9.5","126","127.5","-1.5","92","93.1","-1.1","97.1","0.1","2.16"
"","2024-06-19","Edwin Jimenez","TEX","NYM","5","3","148*","16*","10.1*","132*","137.9*","-5.9*","89.2*","93.2*","-4*","92.6*","0.29*","2.67*"
"","2024-06-19","Alex MacKay","PIT","CIN","1","0","113","10","9.7","103","103.3","-0.3","91.2","91.4","-0.3","88.5","-0.05","1.09"
"","2024-06-19","Jeremie Rehak","PHI","SD","2","5","149","7","9.7","142","139.3","2.7","95.3","93.5","1.8","96.6","-0.02","1.26"
"","2024-06-19","Rob Drake","OAK","KC","5","1","156","4","8","152","148","4","97.4","94.9","2.6","96.8","0.36","0.52"
"","2024-06-19","Gabe Morales","NYY","BAL","6","7","205","9","13.1","196","191.9","4.1","95.6","93.6","2","95.6","0.13","1.01"
"","2024-06-19","Alex Tosi","MIN","TB","2","3","185","7","12.7","178","172.3","5.7","96.2","93.1","3.1","96.8","-0.79","1.03"
"","2024-06-19","CB Bucknor","MIA","STL","4","3","122","9","9.9","113","112.1","0.9","92.6","91.9","0.7","94.3","-0.5","1.42"
"","2024-06-19","Mark Carlson","LAA","MIL","0","2","140","8","6.9","132","133.1","-1.1","94.3","95.1","-0.8","93.6","0.02","0.86"
"","2024-06-19","Chris Conroy","CWS","HOU","1","4","101","7","5.4","94","95.6","-1.6","93.1","94.7","-1.6","95","-0.42","1.04"
"","2024-06-19","Lance Barksdale","COL","LAD","7","6","135","8","9.3","127","125.7","1.3","94.1","93.1","1","94.8","-0.06","1"
"","2024-06-19","Doug Eddings","CLE","SEA","8","0","133","7","8.2","126","124.8","1.2","94.7","93.8","0.9","95.5","0.22","0.58"
"","2024-06-19","Nestor Ceja","CHC","SF","6","5","158","10","12.5","148","145.5","2.5","93.7","92.1","1.6","91.1","1.09","1.87"
"","2024-06-19","Jeremy Riggs","ATL","DET","7","0","142","9","10.1","133","131.9","1.1","93.7","92.9","0.7","94.4","0.05","0.71"
"","2024-06-18","Chad Fairchild","WSH","AZ","0","5","132","10","9.7","122","122.3","-0.3","92.4","92.6","-0.2","94.7","-0.85","1.31"
"","2024-06-18","Roberto Ortiz","TOR","BOS","3","4","151","8","7.8","143","143.2","-0.2","94.7","94.8","-0.1","96","-1.04","1.34"
"","2024-06-18","Mike Muchlinski","TEX","NYM","6","7","142","11","9.4","131","132.6","-1.6","92.3","93.4","-1.2","93.7","0.42","0.8"
"","2024-06-18","Chad Whitson","PIT","CIN","1","2","113","12","8.3","101","104.7","-3.7","89.4","92.7","-3.3","92","0.39","1.31"
"","2024-06-18","Edwin Moscoso","PHI","SD","4","3","146","4","10.2","142","135.8","6.2","97.3","93","4.3","93.2","0.33","0.49"
"","2024-06-18","James Hoye","OAK","KC","7","5","158","7","10.3","151","147.7","3.3","95.6","93.5","2.1","96.2","-0.61","1.15"
"","2024-06-18","Brian Knight","NYY","BAL","4","2","160","3","9.7","157","150.3","6.7","98.1","94","4.2","94.4","0.14","0.3"
"","2024-06-18","Vic Carapazza","MIN","TB","7","6","138","7","13","131","125","6","94.9","90.6","4.4","93.5","-0.28","1.18"
"","2024-06-18","Ben May","MIA","STL","9","8","148","5","7.2","143","140.8","2.2","96.6","95.1","1.5","92.6","0.24","0.64"
"","2024-06-18","Jordan Baker","LAA","MIL","3","6","163","7","9.9","156","153.1","2.9","95.7","93.9","1.8","93.9","-0.13","0.63"
"","2024-06-18","Derek Thomas","CWS","HOU","2","0","126","8","11.6","118","114.4","3.6","93.7","90.8","2.9","92.9","0.68","1"
"","2024-06-18","Will Little","COL","LAD","9","11","182","12","15.6","170","166.4","3.6","93.4","91.4","2","94","-0.4","2.46"
"","2024-06-18","Hunter Wendelstedt","CLE","SEA","5","8","183","16","11.7","167","171.3","-4.3","91.3","93.6","-2.3","95.6","0.6","2.2"
"","2024-06-18","Todd Tichenor","CHC","SF","5","2","132","4","7.3","128","124.7","3.3","97","94.4","2.5","97","0.13","0.53"
"","2024-06-18","Tony Randazzo","ATL","DET","2","1","116","7","9.3","109","106.7","2.3","94","92","2","94","-0.32","0.7"
"","2024-06-17","Emil Jimenez","TOR","BOS","3","7","163","9","12.2","154","150.8","3.2","94.5","92.5","2","94.5","0.49","1.33"
"","2024-06-17","Jansen Visconti","TEX","NYM","2","14","162","14","11","148","151","-3","91.4","93.2","-1.8","92","0.53","1.95"
"","2024-06-17","Malachi Moore","PIT","CIN","4","1","118","8","6.9","110","111.1","-1.1","93.2","94.2","-0.9","93.2","0.33","0.65"
"","2024-06-17","Bruce Dreckman","PHI","SD","9","2","127","5","8.9","122","118.1","3.9","96.1","93","3","90.6","-0.07","0.79"
"","2024-06-17","Dan Iassogna","MIA","STL","6","7","173","10","12.4","163","160.6","2.4","94.2","92.8","1.4","94.8","0.02","1.88"
"","2024-06-17","Dan Merzel","LAA","MIL","5","3","146","8","9.7","138","136.3","1.7","94.5","93.3","1.2","93.2","-1.02","1.08"
"","2024-06-17","Tom Hanahan","COL","LAD","5","9","145","11","9.4","134","135.6","-1.6","92.4","93.5","-1.1","93.1","-1.14","1.58"
"","2024-06-17","Manny Gonzalez","CHC","SF","6","7","204","26","16.4","178","187.6","-9.6","87.3","92","-4.7","87.3","1.19","4.05"
"","2024-06-17","Phil Cuzzi","ATL","DET","2","1","156","8","8.2","148","147.8","0.2","94.9","94.7","0.2","94.2","0.82","1.64"
"","2024-06-16","Jim Wolf","WSH","MIA","3","1","123","13","10.1","110","112.9","-2.9","89.4","91.8","-2.4","92.7","-1.22","1.98"
"","2024-06-16","Bill Miller","TOR","CLE","7","6","158","17","11","141","147","-6","89.2","93","-3.8","91.8","1.54","3.72"
"","2024-06-16","Mark Ripperger","SF","LAA","13","6","185","12","12.2","173","172.8","0.2","93.5","93.4","0.1","93.5","-0.18","1.66"
"","2024-06-16","Brian Walsh","SEA","TEX","5","0","129","10","6.1","119","122.9","-3.9","92.2","95.3","-3","97.7","0.7","1.14"
"","2024-06-16","Adam Beck","NYM","SD","11","6","180","8","13.7","172","166.3","5.7","95.6","92.4","3.2","94.4","0.38","1.66"
"","2024-06-16","Quinn Wolcott","MIN","OAK","6","2","152","5","10.8","147","141.2","5.8","96.7","92.9","3.8","88.2","0.29","0.55"
"","2024-06-16","Junior Valentine","MIN","OAK","8","7","120","7","7.9","113","112.1","0.9","94.2","93.4","0.7","91.7","0.14","0.6"
"","2024-06-16","Brennan Miller","MIL","CIN","5","4","142","5","8.1","137","133.9","3.1","96.5","94.3","2.2","95.1","-0.22","0.44"
"","2024-06-16","Ryan Additon","LAD","KC","3","0","118","5","9.2","113","108.8","4.2","95.8","92.2","3.5","93.2","0.19","0.43"
"","2024-06-16","Lance Barrett","HOU","DET","4","1","133","10","8.4","123","124.6","-1.6","92.5","93.7","-1.2","91.7","0.05","1.11"
"","2024-06-16","John Libka","COL","PIT","2","8","149","7","8.9","142","140.1","1.9","95.3","94","1.3","89.9","-0.88","1.3"
"","2024-06-16","Carlos Torres","CHC","STL","1","2","165","8","11.5","157","153.5","3.5","95.2","93","2.1","96.4","0.19","1.03"
"","2024-06-16","Dan Bellino","BOS","NYY","9","3","180","13","7","167","173","-6","92.8","96.1","-3.3","93.3","-0.43","2.11"
"","2024-06-16","Mike Estabrook","BAL","PHI","8","3","147","6","9.3","141","137.7","3.3","95.9","93.7","2.3","95.9","0.9","1.14"
"","2024-06-16","Marvin Hudson","AZ","CWS","12","5","161","12","9","149","152","-3","92.5","94.4","-1.9","94.4","-0.56","1.34"
"","2024-06-16","Chris Segal","ATL","TB","6","8","148","6","11.6","142","136.4","5.6","95.9","92.2","3.8","94.6","0.56","1.32"
"","2024-06-15","Ryan Blakney","WSH","MIA","4","0","124","8","6.8","116","117.2","-1.2","93.5","94.6","-1","93.5","0.74","1.38"
"","2024-06-15","Chad Whitson","TOR","CLE","5","0","133","5","8.5","128","124.5","3.5","96.2","93.6","2.7","94.7","-0.58","0.96"
"","2024-06-15","Lance Barksdale","SF","LAA","3","4","149","5","7.5","144","141.5","2.5","96.6","95","1.7","97.3","-0.34","0.44"
"","2024-06-15","Adam Hamari","SEA","TEX","7","5","159","5","9.4","154","149.6","4.4","96.9","94.1","2.8","96.2","-0.95","1.21"
"","2024-06-15","CB Bucknor","NYM","SD","5","1","159","17","13.3","142","145.7","-3.7","89.3","91.6","-2.3","92.5","0.51","1.95"
"","2024-06-15","Chris Conroy","MIL","CIN","3","1","144","5","10.9","139","133.1","5.9","96.5","92.4","4.1","95.8","0.57","0.67"
"","2024-06-15","John Bacon","LAD","KC","2","7","164","7","10.6","157","153.4","3.6","95.7","93.5","2.2","94.5","-1.1","1.92"
"","2024-06-15","Alfonso Márquez","HOU","DET","5","13","193","13","15.4","180","177.6","2.4","93.3","92","1.2","91.2","0.68","1.3"
"","2024-06-15","D.J. Reyburn","COL","PIT","16","4","134","11","8.2","123","125.8","-2.8","91.8","93.9","-2.1","91","1.48","2.62"
"","2024-06-15","Paul Clemons","CHC","STL","5","1","132","7","10.8","125","121.2","3.8","94.7","91.8","2.9","93.2","-0.1","0.86"
"","2024-06-15","Alex Tosi","BOS","NYY","8","4","189","11","11.3","178","177.7","0.3","94.2","94","0.2","94.2","-0.95","1.31"
"","2024-06-15","Laz Diaz","BAL","PHI","6","2","135","7","9.5","128","125.5","2.5","94.8","93","1.8","93.3","0.33","0.71"
"","2024-06-15","Nick Mahrley","AZ","CWS","2","9","178","15","15.6","163","162.4","0.6","91.6","91.2","0.4","91.6","-1.38","2.44"
"","2024-06-15","Nate Tomlinson","ATL","TB","9","2","171","9","8.7","162","162.3","-0.3","94.7","94.9","-0.1","95.3","-0.09","1.13"
"","2024-06-14","Alan Porter","WSH","MIA","8","1","115","10","8.9","105","106.1","-1.1","91.3","92.3","-1","92.2","0.55","1.07"
"","2024-06-14","Doug Eddings","TOR","CLE","1","3","147","11","7.1","136","139.9","-3.9","92.5","95.2","-2.7","91.2","-0.09","1.15"
"","2024-06-14","Nic Lentz","SF","LAA","6","8","199","10","15.8","189","183.2","5.8","95","92","2.9","92.5","0.17","1.51"
"","2024-06-14","Vic Carapazza","SEA","TEX","3","2","124","8","5.2","116","118.8","-2.8","93.5","95.8","-2.2","96","-0.28","1.48"
"","2024-06-14","Ben May","NYM","SD","2","1","148","5","8.9","143","139.1","3.9","96.6","94","2.6","95.3","-0.3","0.56"
"","2024-06-14","Adrian Johnson","MIN","OAK","6","5","153","9","8.7","144","144.3","-0.3","94.1","94.3","-0.2","93.5","0.73","1.05"
"","2024-06-14","Will Little","MIL","CIN","5","6","173","7","12.2","166","160.8","5.2","96","93","3","93.6","-0.69","1.57"
"","2024-06-14","Gabe Morales","LAD","KC","4","3","129","5","6.9","124","122.1","1.9","96.1","94.6","1.5","89.9","0.02","0.48"
"","2024-06-14","Roberto Ortiz","HOU","DET","4","0","99","6","5.4","93","93.6","-0.6","93.9","94.6","-0.7","92.9","-0.13","0.91"
"","2024-06-14","Rob Drake","COL","PIT","2","5","151","11","10.8","140","140.2","-0.2","92.7","92.8","-0.1","95.4","-0.18","1.58"
"","2024-06-14","Scott Barry","CHC","STL","0","3","146","9","9.9","137","136.1","0.9","93.8","93.2","0.6","93.8","-0.81","1.21"
"","2024-06-14","Tony Randazzo","BOS","NYY","1","8","207","8","9.5","199","197.5","1.5","96.1","95.4","0.7","94.2","0.04","1.16"
"","2024-06-14","Charlie Ramos","BAL","PHI","3","5","158","9","9.5","149","148.5","0.5","94.3","94","0.3","94.9","0.36","0.86"
"","2024-06-14","John Tumpane","AZ","CWS","7","1","129","14","8.1","115","120.9","-5.9","89.1","93.7","-4.6","93.8","-0.14","1.26"
"","2024-06-14","David Rackley","ATL","TB","7","3","155","13","14.5","142","140.5","1.5","91.6","90.6","1","90.3","0.53","1.71"
